"CountryCode","SeriesCode","DESCRIPTION",
"SLB","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SLB","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SLB","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLB","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SLE","IT.MLT.MAIN","Sierra Leone Telecommunications Company (SIERRATEL).",
"SLE","IT.CEL.SETS","Sierra Leone Telecommunications Company (SIERRATEL).",
"SLE","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"SLE","IT.NET.USER.ZS","Sierra Leone Telecommunications Company (SIERRATEL).",
"SLE","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SLE","MS.MIL.XPND.CD","2006-2011 SIPRI estimates.",
"SLE","IT.MLT.MAIN.P2","Sierra Leone Telecommunications Company (SIERRATEL).",
"SLE","IT.CEL.SETS.P2","Sierra Leone Telecommunications Company (SIERRATEL).",
"SLE","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SLE","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLE","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SLE","IT.NET.BBND","Sierra Leone Telecommunications Company (SIERRATEL).",
"SLE","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2019 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt data for 2019 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds). Data include the effects of Paris Club debt restructuring agreement and HIPC and MDRI debt relief.",
"SLE","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SLE","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLE","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLE","IT.NET.BBND.P2","Sierra Leone Telecommunications Company (SIERRATEL).",
"SLE","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"SLE","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SLE","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SLE","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLE","MS.MIL.XPND.CN","2006-2011 SIPRI estimates.",
"SLE","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SLE","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SLE","MS.MIL.XPND.ZS","2006-2011 SIPRI estimates.",
"SLE","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SLE","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"SLE","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLE","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SLE","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLE","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SLE","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SLV","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SLV","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2019 are based on reports provided by the country. Short-term debt data for 2019 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"SLV","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SLV","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLV","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SLV","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SLV","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SLV","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"SLV","IT.NET.BBND.P2","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","MS.MIL.XPND.CD","1965-1969 highly uncertain data. 1970-2001 SIPRI estimates.",
"SLV","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SLV","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLV","IT.MLT.MAIN","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","IT.CEL.SETS.P2","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SLV","IT.CEL.SETS","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SLV","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLV","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SLV","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SLV","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"SLV","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"SLV","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLV","IT.NET.USER.ZS","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SLV","MS.MIL.XPND.ZS","1990-2001 & 2017-2018 SIPRI estimates.",
"SLV","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists).",
"SLV","PA.NUS.FCRF","Data are reported in colones.",
"SLV","MS.MIL.XPND.CN","1965-1969 highly uncertain data. 1970-2001 SIPRI estimates.",
"SLV","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SLV","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SLV","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"SLV","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SLV","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLV","IT.MLT.MAIN.P2","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SLV","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLV","IT.NET.BBND","Until 1997: Compañia  de Telecomunicaciones de El Salvador (CTE). Superintendencia General de Electricidad y Telecomunicaciones.",
"SMR","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SMR","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"SMR","IT.NET.BBND.P2","Direzione Generale Poste e Telecomunicazioni.",
"SMR","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SMR","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SMR","IT.MLT.MAIN.P2","Direzione Generale Poste e Telecomunicazioni.",
"SMR","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SMR","NE.CON.PRVT.PP.CD","Estimates are based on regression.",
"SMR","IT.CEL.SETS","Direzione Generale Poste e Telecomunicazioni.",
"SMR","IT.MLT.MAIN","Direzione Generale Poste e Telecomunicazioni.",
"SMR","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SMR","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SMR","IT.CEL.SETS.P2","Direzione Generale Poste e Telecomunicazioni.",
"SMR","SP.DYN.CDRT.IN","Data source: Eurostat",
"SMR","SP.DYN.TFRT.IN","Data source: Eurostat",
"SMR","SP.DYN.LE00.FE.IN","Data source: Eurostat",
"SMR","IT.NET.USER.ZS","Direzione Generale Poste e Telecomunicazioni.",
"SMR","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders. Including Italian visitors. Since 2016, new statistics methodology.",
"SMR","IT.NET.BBND","Direzione Generale Poste e Telecomunicazioni.",
"SMR","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SMR","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SMR","SP.DYN.CBRT.IN","Data source: Eurostat",
"SMR","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SMR","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SMR","NE.CON.PRVT.PP.KD","Estimates are based on regression.",
"SMR","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SMR","SP.DYN.LE00.MA.IN","Data source: Eurostat",
"SMR","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SOM","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SOM","IT.NET.BBND.P2","Ministry of Posts and Telecommunications.",
"SOM","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SOM","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SOM","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SOM","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2019 are based on reports provided by the country. Long-term private nonguaranteed debt data and short-term debt data are not available. Beginning in 2018, the data reflects the outstanding debt stock, principal and interest arrears, and includes late interest/penalties amounts following the reconcilation excercise by Goverment of Somalia with respective creditors.",
"SOM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SOM","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SOM","IT.NET.USER.ZS","Ministry of Posts and Telecommunications.",
"SOM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SOM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SOM","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SOM","SM.POP.TOTL","Estimates are imputed using model estimates. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"SOM","IT.MLT.MAIN.P2","Ministry of Posts and Telecommunications.",
"SOM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SOM","IT.MLT.MAIN","Ministry of Posts and Telecommunications.",
"SOM","NE.CON.PRVT.PP.KD","Estimates are based on regression.",
"SOM","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SOM","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SOM","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SOM","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SOM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SOM","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SOM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SOM","IT.NET.BBND","Ministry of Posts and Telecommunications.",
"SOM","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SOM","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SOM","IT.CEL.SETS.P2","Ministry of Posts and Telecommunications.",
"SOM","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SOM","IT.CEL.SETS","Ministry of Posts and Telecommunications.",
"SOM","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SOM","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
